mode_value,landuse_name,s1_name,s2_name
2,ROIs1158_spring/lc_8/ROIs1158_spring_lc_8_p618.tif,ROIs1158_spring/s1_8/ROIs1158_spring_s1_8_p618.tif,ROIs1158_spring/s2_8/ROIs1158_spring_s2_8_p618.tif
11,ROIs2017_winter/lc_119/ROIs2017_winter_lc_119_p134.tif,ROIs2017_winter/s1_119/ROIs2017_winter_s1_119_p134.tif,ROIs2017_winter/s2_119/ROIs2017_winter_s2_119_p134.tif
2,ROIs1158_spring/lc_40/ROIs1158_spring_lc_40_p819.tif,ROIs1158_spring/s1_40/ROIs1158_spring_s1_40_p819.tif,ROIs1158_spring/s2_40/ROIs1158_spring_s2_40_p819.tif
11,ROIs1868_summer/lc_120/ROIs1868_summer_lc_120_p383.tif,ROIs1868_summer/s1_120/ROIs1868_summer_s1_120_p383.tif,ROIs1868_summer/s2_120/ROIs1868_summer_s2_120_p383.tif
12,ROIs1158_spring/lc_143/ROIs1158_spring_lc_143_p787.tif,ROIs1158_spring/s1_143/ROIs1158_spring_s1_143_p787.tif,ROIs1158_spring/s2_143/ROIs1158_spring_s2_143_p787.tif
9,ROIs1970_fall/lc_91/ROIs1970_fall_lc_91_p491.tif,ROIs1970_fall/s1_91/ROIs1970_fall_s1_91_p491.tif,ROIs1970_fall/s2_91/ROIs1970_fall_s2_91_p491.tif
12,ROIs1868_summer/lc_27/ROIs1868_summer_lc_27_p305.tif,ROIs1868_summer/s1_27/ROIs1868_summer_s1_27_p305.tif,ROIs1868_summer/s2_27/ROIs1868_summer_s2_27_p305.tif
12,ROIs1158_spring/lc_145/ROIs1158_spring_lc_145_p264.tif,ROIs1158_spring/s1_145/ROIs1158_spring_s1_145_p264.tif,ROIs1158_spring/s2_145/ROIs1158_spring_s2_145_p264.tif
13,ROIs1868_summer/lc_121/ROIs1868_summer_lc_121_p241.tif,ROIs1868_summer/s1_121/ROIs1868_summer_s1_121_p241.tif,ROIs1868_summer/s2_121/ROIs1868_summer_s2_121_p241.tif
12,ROIs1868_summer/lc_129/ROIs1868_summer_lc_129_p419.tif,ROIs1868_summer/s1_129/ROIs1868_summer_s1_129_p419.tif,ROIs1868_summer/s2_129/ROIs1868_summer_s2_129_p419.tif
9,ROIs1158_spring/lc_109/ROIs1158_spring_lc_109_p281.tif,ROIs1158_spring/s1_109/ROIs1158_spring_s1_109_p281.tif,ROIs1158_spring/s2_109/ROIs1158_spring_s2_109_p281.tif
17,ROIs1970_fall/lc_25/ROIs1970_fall_lc_25_p111.tif,ROIs1970_fall/s1_25/ROIs1970_fall_s1_25_p111.tif,ROIs1970_fall/s2_25/ROIs1970_fall_s2_25_p111.tif
10,ROIs2017_winter/lc_107/ROIs2017_winter_lc_107_p512.tif,ROIs2017_winter/s1_107/ROIs2017_winter_s1_107_p512.tif,ROIs2017_winter/s2_107/ROIs2017_winter_s2_107_p512.tif
9,ROIs1868_summer/lc_85/ROIs1868_summer_lc_85_p367.tif,ROIs1868_summer/s1_85/ROIs1868_summer_s1_85_p367.tif,ROIs1868_summer/s2_85/ROIs1868_summer_s2_85_p367.tif
10,ROIs1970_fall/lc_112/ROIs1970_fall_lc_112_p226.tif,ROIs1970_fall/s1_112/ROIs1970_fall_s1_112_p226.tif,ROIs1970_fall/s2_112/ROIs1970_fall_s2_112_p226.tif
12,ROIs1158_spring/lc_140/ROIs1158_spring_lc_140_p332.tif,ROIs1158_spring/s1_140/ROIs1158_spring_s1_140_p332.tif,ROIs1158_spring/s2_140/ROIs1158_spring_s2_140_p332.tif
9,ROIs2017_winter/lc_132/ROIs2017_winter_lc_132_p707.tif,ROIs2017_winter/s1_132/ROIs2017_winter_s1_132_p707.tif,ROIs2017_winter/s2_132/ROIs2017_winter_s2_132_p707.tif
8,ROIs1868_summer/lc_7/ROIs1868_summer_lc_7_p521.tif,ROIs1868_summer/s1_7/ROIs1868_summer_s1_7_p521.tif,ROIs1868_summer/s2_7/ROIs1868_summer_s2_7_p521.tif
12,ROIs1970_fall/lc_6/ROIs1970_fall_lc_6_p789.tif,ROIs1970_fall/s1_6/ROIs1970_fall_s1_6_p789.tif,ROIs1970_fall/s2_6/ROIs1970_fall_s2_6_p789.tif
9,ROIs1158_spring/lc_40/ROIs1158_spring_lc_40_p43.tif,ROIs1158_spring/s1_40/ROIs1158_spring_s1_40_p43.tif,ROIs1158_spring/s2_40/ROIs1158_spring_s2_40_p43.tif
9,ROIs1158_spring/lc_77/ROIs1158_spring_lc_77_p235.tif,ROIs1158_spring/s1_77/ROIs1158_spring_s1_77_p235.tif,ROIs1158_spring/s2_77/ROIs1158_spring_s2_77_p235.tif
12,ROIs1158_spring/lc_71/ROIs1158_spring_lc_71_p546.tif,ROIs1158_spring/s1_71/ROIs1158_spring_s1_71_p546.tif,ROIs1158_spring/s2_71/ROIs1158_spring_s2_71_p546.tif
10,ROIs1970_fall/lc_84/ROIs1970_fall_lc_84_p89.tif,ROIs1970_fall/s1_84/ROIs1970_fall_s1_84_p89.tif,ROIs1970_fall/s2_84/ROIs1970_fall_s2_84_p89.tif
12,ROIs1868_summer/lc_79/ROIs1868_summer_lc_79_p818.tif,ROIs1868_summer/s1_79/ROIs1868_summer_s1_79_p818.tif,ROIs1868_summer/s2_79/ROIs1868_summer_s2_79_p818.tif
8,ROIs1970_fall/lc_22/ROIs1970_fall_lc_22_p535.tif,ROIs1970_fall/s1_22/ROIs1970_fall_s1_22_p535.tif,ROIs1970_fall/s2_22/ROIs1970_fall_s2_22_p535.tif
9,ROIs1158_spring/lc_41/ROIs1158_spring_lc_41_p476.tif,ROIs1158_spring/s1_41/ROIs1158_spring_s1_41_p476.tif,ROIs1158_spring/s2_41/ROIs1158_spring_s2_41_p476.tif
10,ROIs1970_fall/lc_121/ROIs1970_fall_lc_121_p103.tif,ROIs1970_fall/s1_121/ROIs1970_fall_s1_121_p103.tif,ROIs1970_fall/s2_121/ROIs1970_fall_s2_121_p103.tif
10,ROIs1970_fall/lc_84/ROIs1970_fall_lc_84_p692.tif,ROIs1970_fall/s1_84/ROIs1970_fall_s1_84_p692.tif,ROIs1970_fall/s2_84/ROIs1970_fall_s2_84_p692.tif
2,ROIs1868_summer/lc_86/ROIs1868_summer_lc_86_p148.tif,ROIs1868_summer/s1_86/ROIs1868_summer_s1_86_p148.tif,ROIs1868_summer/s2_86/ROIs1868_summer_s2_86_p148.tif
10,ROIs2017_winter/lc_115/ROIs2017_winter_lc_115_p562.tif,ROIs2017_winter/s1_115/ROIs2017_winter_s1_115_p562.tif,ROIs2017_winter/s2_115/ROIs2017_winter_s2_115_p562.tif
2,ROIs1970_fall/lc_122/ROIs1970_fall_lc_122_p51.tif,ROIs1970_fall/s1_122/ROIs1970_fall_s1_122_p51.tif,ROIs1970_fall/s2_122/ROIs1970_fall_s2_122_p51.tif
17,ROIs1868_summer/lc_129/ROIs1868_summer_lc_129_p128.tif,ROIs1868_summer/s1_129/ROIs1868_summer_s1_129_p128.tif,ROIs1868_summer/s2_129/ROIs1868_summer_s2_129_p128.tif
14,ROIs1970_fall/lc_110/ROIs1970_fall_lc_110_p574.tif,ROIs1970_fall/s1_110/ROIs1970_fall_s1_110_p574.tif,ROIs1970_fall/s2_110/ROIs1970_fall_s2_110_p574.tif
8,ROIs2017_winter/lc_126/ROIs2017_winter_lc_126_p703.tif,ROIs2017_winter/s1_126/ROIs2017_winter_s1_126_p703.tif,ROIs2017_winter/s2_126/ROIs2017_winter_s2_126_p703.tif
10,ROIs1970_fall/lc_128/ROIs1970_fall_lc_128_p550.tif,ROIs1970_fall/s1_128/ROIs1970_fall_s1_128_p550.tif,ROIs1970_fall/s2_128/ROIs1970_fall_s2_128_p550.tif
13,ROIs1868_summer/lc_121/ROIs1868_summer_lc_121_p274.tif,ROIs1868_summer/s1_121/ROIs1868_summer_s1_121_p274.tif,ROIs1868_summer/s2_121/ROIs1868_summer_s2_121_p274.tif
17,ROIs1868_summer/lc_31/ROIs1868_summer_lc_31_p271.tif,ROIs1868_summer/s1_31/ROIs1868_summer_s1_31_p271.tif,ROIs1868_summer/s2_31/ROIs1868_summer_s2_31_p271.tif
11,ROIs1868_summer/lc_15/ROIs1868_summer_lc_15_p771.tif,ROIs1868_summer/s1_15/ROIs1868_summer_s1_15_p771.tif,ROIs1868_summer/s2_15/ROIs1868_summer_s2_15_p771.tif
12,ROIs1158_spring/lc_141/ROIs1158_spring_lc_141_p404.tif,ROIs1158_spring/s1_141/ROIs1158_spring_s1_141_p404.tif,ROIs1158_spring/s2_141/ROIs1158_spring_s2_141_p404.tif
2,ROIs1158_spring/lc_39/ROIs1158_spring_lc_39_p714.tif,ROIs1158_spring/s1_39/ROIs1158_spring_s1_39_p714.tif,ROIs1158_spring/s2_39/ROIs1158_spring_s2_39_p714.tif
14,ROIs1970_fall/lc_144/ROIs1970_fall_lc_144_p420.tif,ROIs1970_fall/s1_144/ROIs1970_fall_s1_144_p420.tif,ROIs1970_fall/s2_144/ROIs1970_fall_s2_144_p420.tif
8,ROIs1970_fall/lc_119/ROIs1970_fall_lc_119_p95.tif,ROIs1970_fall/s1_119/ROIs1970_fall_s1_119_p95.tif,ROIs1970_fall/s2_119/ROIs1970_fall_s2_119_p95.tif
10,ROIs1970_fall/lc_136/ROIs1970_fall_lc_136_p534.tif,ROIs1970_fall/s1_136/ROIs1970_fall_s1_136_p534.tif,ROIs1970_fall/s2_136/ROIs1970_fall_s2_136_p534.tif
13,ROIs1868_summer/lc_132/ROIs1868_summer_lc_132_p333.tif,ROIs1868_summer/s1_132/ROIs1868_summer_s1_132_p333.tif,ROIs1868_summer/s2_132/ROIs1868_summer_s2_132_p333.tif
10,ROIs1970_fall/lc_64/ROIs1970_fall_lc_64_p503.tif,ROIs1970_fall/s1_64/ROIs1970_fall_s1_64_p503.tif,ROIs1970_fall/s2_64/ROIs1970_fall_s2_64_p503.tif
8,ROIs1158_spring/lc_110/ROIs1158_spring_lc_110_p209.tif,ROIs1158_spring/s1_110/ROIs1158_spring_s1_110_p209.tif,ROIs1158_spring/s2_110/ROIs1158_spring_s2_110_p209.tif
13,ROIs1970_fall/lc_109/ROIs1970_fall_lc_109_p309.tif,ROIs1970_fall/s1_109/ROIs1970_fall_s1_109_p309.tif,ROIs1970_fall/s2_109/ROIs1970_fall_s2_109_p309.tif
10,ROIs1970_fall/lc_112/ROIs1970_fall_lc_112_p411.tif,ROIs1970_fall/s1_112/ROIs1970_fall_s1_112_p411.tif,ROIs1970_fall/s2_112/ROIs1970_fall_s2_112_p411.tif
12,ROIs1158_spring/lc_148/ROIs1158_spring_lc_148_p109.tif,ROIs1158_spring/s1_148/ROIs1158_spring_s1_148_p109.tif,ROIs1158_spring/s2_148/ROIs1158_spring_s2_148_p109.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p676.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p676.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p676.tif
8,ROIs2017_winter/lc_59/ROIs2017_winter_lc_59_p424.tif,ROIs2017_winter/s1_59/ROIs2017_winter_s1_59_p424.tif,ROIs2017_winter/s2_59/ROIs2017_winter_s2_59_p424.tif
13,ROIs1158_spring/lc_121/ROIs1158_spring_lc_121_p768.tif,ROIs1158_spring/s1_121/ROIs1158_spring_s1_121_p768.tif,ROIs1158_spring/s2_121/ROIs1158_spring_s2_121_p768.tif
2,ROIs2017_winter/lc_42/ROIs2017_winter_lc_42_p822.tif,ROIs2017_winter/s1_42/ROIs2017_winter_s1_42_p822.tif,ROIs2017_winter/s2_42/ROIs2017_winter_s2_42_p822.tif
14,ROIs1970_fall/lc_144/ROIs1970_fall_lc_144_p187.tif,ROIs1970_fall/s1_144/ROIs1970_fall_s1_144_p187.tif,ROIs1970_fall/s2_144/ROIs1970_fall_s2_144_p187.tif
12,ROIs1158_spring/lc_126/ROIs1158_spring_lc_126_p586.tif,ROIs1158_spring/s1_126/ROIs1158_spring_s1_126_p586.tif,ROIs1158_spring/s2_126/ROIs1158_spring_s2_126_p586.tif
13,ROIs1158_spring/lc_113/ROIs1158_spring_lc_113_p273.tif,ROIs1158_spring/s1_113/ROIs1158_spring_s1_113_p273.tif,ROIs1158_spring/s2_113/ROIs1158_spring_s2_113_p273.tif
12,ROIs1970_fall/lc_121/ROIs1970_fall_lc_121_p828.tif,ROIs1970_fall/s1_121/ROIs1970_fall_s1_121_p828.tif,ROIs1970_fall/s2_121/ROIs1970_fall_s2_121_p828.tif
9,ROIs1158_spring/lc_15/ROIs1158_spring_lc_15_p423.tif,ROIs1158_spring/s1_15/ROIs1158_spring_s1_15_p423.tif,ROIs1158_spring/s2_15/ROIs1158_spring_s2_15_p423.tif
8,ROIs1158_spring/lc_110/ROIs1158_spring_lc_110_p204.tif,ROIs1158_spring/s1_110/ROIs1158_spring_s1_110_p204.tif,ROIs1158_spring/s2_110/ROIs1158_spring_s2_110_p204.tif
13,ROIs1868_summer/lc_133/ROIs1868_summer_lc_133_p339.tif,ROIs1868_summer/s1_133/ROIs1868_summer_s1_133_p339.tif,ROIs1868_summer/s2_133/ROIs1868_summer_s2_133_p339.tif
12,ROIs1158_spring/lc_145/ROIs1158_spring_lc_145_p447.tif,ROIs1158_spring/s1_145/ROIs1158_spring_s1_145_p447.tif,ROIs1158_spring/s2_145/ROIs1158_spring_s2_145_p447.tif
17,ROIs1868_summer/lc_131/ROIs1868_summer_lc_131_p729.tif,ROIs1868_summer/s1_131/ROIs1868_summer_s1_131_p729.tif,ROIs1868_summer/s2_131/ROIs1868_summer_s2_131_p729.tif
17,ROIs1868_summer/lc_124/ROIs1868_summer_lc_124_p654.tif,ROIs1868_summer/s1_124/ROIs1868_summer_s1_124_p654.tif,ROIs1868_summer/s2_124/ROIs1868_summer_s2_124_p654.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p835.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p835.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p835.tif
13,ROIs1970_fall/lc_100/ROIs1970_fall_lc_100_p344.tif,ROIs1970_fall/s1_100/ROIs1970_fall_s1_100_p344.tif,ROIs1970_fall/s2_100/ROIs1970_fall_s2_100_p344.tif
2,ROIs1158_spring/lc_112/ROIs1158_spring_lc_112_p381.tif,ROIs1158_spring/s1_112/ROIs1158_spring_s1_112_p381.tif,ROIs1158_spring/s2_112/ROIs1158_spring_s2_112_p381.tif
13,ROIs1970_fall/lc_116/ROIs1970_fall_lc_116_p800.tif,ROIs1970_fall/s1_116/ROIs1970_fall_s1_116_p800.tif,ROIs1970_fall/s2_116/ROIs1970_fall_s2_116_p800.tif
9,ROIs1970_fall/lc_114/ROIs1970_fall_lc_114_p326.tif,ROIs1970_fall/s1_114/ROIs1970_fall_s1_114_p326.tif,ROIs1970_fall/s2_114/ROIs1970_fall_s2_114_p326.tif
14,ROIs1970_fall/lc_144/ROIs1970_fall_lc_144_p560.tif,ROIs1970_fall/s1_144/ROIs1970_fall_s1_144_p560.tif,ROIs1970_fall/s2_144/ROIs1970_fall_s2_144_p560.tif
13,ROIs1868_summer/lc_31/ROIs1868_summer_lc_31_p564.tif,ROIs1868_summer/s1_31/ROIs1868_summer_s1_31_p564.tif,ROIs1868_summer/s2_31/ROIs1868_summer_s2_31_p564.tif
2,ROIs1158_spring/lc_8/ROIs1158_spring_lc_8_p259.tif,ROIs1158_spring/s1_8/ROIs1158_spring_s1_8_p259.tif,ROIs1158_spring/s2_8/ROIs1158_spring_s2_8_p259.tif
8,ROIs2017_winter/lc_121/ROIs2017_winter_lc_121_p706.tif,ROIs2017_winter/s1_121/ROIs2017_winter_s1_121_p706.tif,ROIs2017_winter/s2_121/ROIs2017_winter_s2_121_p706.tif
9,ROIs1970_fall/lc_3/ROIs1970_fall_lc_3_p320.tif,ROIs1970_fall/s1_3/ROIs1970_fall_s1_3_p320.tif,ROIs1970_fall/s2_3/ROIs1970_fall_s2_3_p320.tif
12,ROIs2017_winter/lc_144/ROIs2017_winter_lc_144_p743.tif,ROIs2017_winter/s1_144/ROIs2017_winter_s1_144_p743.tif,ROIs2017_winter/s2_144/ROIs2017_winter_s2_144_p743.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p435.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p435.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p435.tif
12,ROIs1970_fall/lc_146/ROIs1970_fall_lc_146_p76.tif,ROIs1970_fall/s1_146/ROIs1970_fall_s1_146_p76.tif,ROIs1970_fall/s2_146/ROIs1970_fall_s2_146_p76.tif
13,ROIs1868_summer/lc_147/ROIs1868_summer_lc_147_p801.tif,ROIs1868_summer/s1_147/ROIs1868_summer_s1_147_p801.tif,ROIs1868_summer/s2_147/ROIs1868_summer_s2_147_p801.tif
10,ROIs1868_summer/lc_89/ROIs1868_summer_lc_89_p506.tif,ROIs1868_summer/s1_89/ROIs1868_summer_s1_89_p506.tif,ROIs1868_summer/s2_89/ROIs1868_summer_s2_89_p506.tif
12,ROIs1158_spring/lc_140/ROIs1158_spring_lc_140_p533.tif,ROIs1158_spring/s1_140/ROIs1158_spring_s1_140_p533.tif,ROIs1158_spring/s2_140/ROIs1158_spring_s2_140_p533.tif
17,ROIs1158_spring/lc_138/ROIs1158_spring_lc_138_p30.tif,ROIs1158_spring/s1_138/ROIs1158_spring_s1_138_p30.tif,ROIs1158_spring/s2_138/ROIs1158_spring_s2_138_p30.tif
10,ROIs1158_spring/lc_103/ROIs1158_spring_lc_103_p756.tif,ROIs1158_spring/s1_103/ROIs1158_spring_s1_103_p756.tif,ROIs1158_spring/s2_103/ROIs1158_spring_s2_103_p756.tif
2,ROIs1868_summer/lc_120/ROIs1868_summer_lc_120_p615.tif,ROIs1868_summer/s1_120/ROIs1868_summer_s1_120_p615.tif,ROIs1868_summer/s2_120/ROIs1868_summer_s2_120_p615.tif
14,ROIs1868_summer/lc_102/ROIs1868_summer_lc_102_p507.tif,ROIs1868_summer/s1_102/ROIs1868_summer_s1_102_p507.tif,ROIs1868_summer/s2_102/ROIs1868_summer_s2_102_p507.tif
12,ROIs2017_winter/lc_144/ROIs2017_winter_lc_144_p764.tif,ROIs2017_winter/s1_144/ROIs2017_winter_s1_144_p764.tif,ROIs2017_winter/s2_144/ROIs2017_winter_s2_144_p764.tif
2,ROIs2017_winter/lc_32/ROIs2017_winter_lc_32_p141.tif,ROIs2017_winter/s1_32/ROIs2017_winter_s1_32_p141.tif,ROIs2017_winter/s2_32/ROIs2017_winter_s2_32_p141.tif
12,ROIs1868_summer/lc_115/ROIs1868_summer_lc_115_p318.tif,ROIs1868_summer/s1_115/ROIs1868_summer_s1_115_p318.tif,ROIs1868_summer/s2_115/ROIs1868_summer_s2_115_p318.tif
12,ROIs1868_summer/lc_114/ROIs1868_summer_lc_114_p325.tif,ROIs1868_summer/s1_114/ROIs1868_summer_s1_114_p325.tif,ROIs1868_summer/s2_114/ROIs1868_summer_s2_114_p325.tif
10,ROIs1970_fall/lc_21/ROIs1970_fall_lc_21_p431.tif,ROIs1970_fall/s1_21/ROIs1970_fall_s1_21_p431.tif,ROIs1970_fall/s2_21/ROIs1970_fall_s2_21_p431.tif
8,ROIs1970_fall/lc_42/ROIs1970_fall_lc_42_p545.tif,ROIs1970_fall/s1_42/ROIs1970_fall_s1_42_p545.tif,ROIs1970_fall/s2_42/ROIs1970_fall_s2_42_p545.tif
9,ROIs2017_winter/lc_22/ROIs2017_winter_lc_22_p476.tif,ROIs2017_winter/s1_22/ROIs2017_winter_s1_22_p476.tif,ROIs2017_winter/s2_22/ROIs2017_winter_s2_22_p476.tif
9,ROIs1970_fall/lc_3/ROIs1970_fall_lc_3_p698.tif,ROIs1970_fall/s1_3/ROIs1970_fall_s1_3_p698.tif,ROIs1970_fall/s2_3/ROIs1970_fall_s2_3_p698.tif
10,ROIs1158_spring/lc_109/ROIs1158_spring_lc_109_p114.tif,ROIs1158_spring/s1_109/ROIs1158_spring_s1_109_p114.tif,ROIs1158_spring/s2_109/ROIs1158_spring_s2_109_p114.tif
2,ROIs1158_spring/lc_8/ROIs1158_spring_lc_8_p403.tif,ROIs1158_spring/s1_8/ROIs1158_spring_s1_8_p403.tif,ROIs1158_spring/s2_8/ROIs1158_spring_s2_8_p403.tif
8,ROIs1970_fall/lc_114/ROIs1970_fall_lc_114_p266.tif,ROIs1970_fall/s1_114/ROIs1970_fall_s1_114_p266.tif,ROIs1970_fall/s2_114/ROIs1970_fall_s2_114_p266.tif
10,ROIs1970_fall/lc_36/ROIs1970_fall_lc_36_p275.tif,ROIs1970_fall/s1_36/ROIs1970_fall_s1_36_p275.tif,ROIs1970_fall/s2_36/ROIs1970_fall_s2_36_p275.tif
2,ROIs1868_summer/lc_123/ROIs1868_summer_lc_123_p389.tif,ROIs1868_summer/s1_123/ROIs1868_summer_s1_123_p389.tif,ROIs1868_summer/s2_123/ROIs1868_summer_s2_123_p389.tif
12,ROIs1970_fall/lc_128/ROIs1970_fall_lc_128_p787.tif,ROIs1970_fall/s1_128/ROIs1970_fall_s1_128_p787.tif,ROIs1970_fall/s2_128/ROIs1970_fall_s2_128_p787.tif
14,ROIs1970_fall/lc_149/ROIs1970_fall_lc_149_p358.tif,ROIs1970_fall/s1_149/ROIs1970_fall_s1_149_p358.tif,ROIs1970_fall/s2_149/ROIs1970_fall_s2_149_p358.tif
2,ROIs1158_spring/lc_17/ROIs1158_spring_lc_17_p70.tif,ROIs1158_spring/s1_17/ROIs1158_spring_s1_17_p70.tif,ROIs1158_spring/s2_17/ROIs1158_spring_s2_17_p70.tif
8,ROIs1970_fall/lc_71/ROIs1970_fall_lc_71_p716.tif,ROIs1970_fall/s1_71/ROIs1970_fall_s1_71_p716.tif,ROIs1970_fall/s2_71/ROIs1970_fall_s2_71_p716.tif
12,ROIs1868_summer/lc_27/ROIs1868_summer_lc_27_p382.tif,ROIs1868_summer/s1_27/ROIs1868_summer_s1_27_p382.tif,ROIs1868_summer/s2_27/ROIs1868_summer_s2_27_p382.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p281.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p281.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p281.tif
9,ROIs1868_summer/lc_123/ROIs1868_summer_lc_123_p205.tif,ROIs1868_summer/s1_123/ROIs1868_summer_s1_123_p205.tif,ROIs1868_summer/s2_123/ROIs1868_summer_s2_123_p205.tif
2,ROIs1158_spring/lc_8/ROIs1158_spring_lc_8_p715.tif,ROIs1158_spring/s1_8/ROIs1158_spring_s1_8_p715.tif,ROIs1158_spring/s2_8/ROIs1158_spring_s2_8_p715.tif
2,ROIs1158_spring/lc_9/ROIs1158_spring_lc_9_p120.tif,ROIs1158_spring/s1_9/ROIs1158_spring_s1_9_p120.tif,ROIs1158_spring/s2_9/ROIs1158_spring_s2_9_p120.tif
2,ROIs1158_spring/lc_9/ROIs1158_spring_lc_9_p236.tif,ROIs1158_spring/s1_9/ROIs1158_spring_s1_9_p236.tif,ROIs1158_spring/s2_9/ROIs1158_spring_s2_9_p236.tif
11,ROIs1868_summer/lc_40/ROIs1868_summer_lc_40_p776.tif,ROIs1868_summer/s1_40/ROIs1868_summer_s1_40_p776.tif,ROIs1868_summer/s2_40/ROIs1868_summer_s2_40_p776.tif
11,ROIs1970_fall/lc_11/ROIs1970_fall_lc_11_p714.tif,ROIs1970_fall/s1_11/ROIs1970_fall_s1_11_p714.tif,ROIs1970_fall/s2_11/ROIs1970_fall_s2_11_p714.tif
14,ROIs2017_winter/lc_116/ROIs2017_winter_lc_116_p260.tif,ROIs2017_winter/s1_116/ROIs2017_winter_s1_116_p260.tif,ROIs2017_winter/s2_116/ROIs2017_winter_s2_116_p260.tif
12,ROIs1868_summer/lc_115/ROIs1868_summer_lc_115_p424.tif,ROIs1868_summer/s1_115/ROIs1868_summer_s1_115_p424.tif,ROIs1868_summer/s2_115/ROIs1868_summer_s2_115_p424.tif
14,ROIs1970_fall/lc_110/ROIs1970_fall_lc_110_p721.tif,ROIs1970_fall/s1_110/ROIs1970_fall_s1_110_p721.tif,ROIs1970_fall/s2_110/ROIs1970_fall_s2_110_p721.tif
17,ROIs1970_fall/lc_109/ROIs1970_fall_lc_109_p107.tif,ROIs1970_fall/s1_109/ROIs1970_fall_s1_109_p107.tif,ROIs1970_fall/s2_109/ROIs1970_fall_s2_109_p107.tif
12,ROIs1970_fall/lc_145/ROIs1970_fall_lc_145_p137.tif,ROIs1970_fall/s1_145/ROIs1970_fall_s1_145_p137.tif,ROIs1970_fall/s2_145/ROIs1970_fall_s2_145_p137.tif
10,ROIs2017_winter/lc_109/ROIs2017_winter_lc_109_p309.tif,ROIs2017_winter/s1_109/ROIs2017_winter_s1_109_p309.tif,ROIs2017_winter/s2_109/ROIs2017_winter_s2_109_p309.tif
17,ROIs1970_fall/lc_146/ROIs1970_fall_lc_146_p130.tif,ROIs1970_fall/s1_146/ROIs1970_fall_s1_146_p130.tif,ROIs1970_fall/s2_146/ROIs1970_fall_s2_146_p130.tif
17,ROIs1970_fall/lc_140/ROIs1970_fall_lc_140_p680.tif,ROIs1970_fall/s1_140/ROIs1970_fall_s1_140_p680.tif,ROIs1970_fall/s2_140/ROIs1970_fall_s2_140_p680.tif
12,ROIs1868_summer/lc_142/ROIs1868_summer_lc_142_p355.tif,ROIs1868_summer/s1_142/ROIs1868_summer_s1_142_p355.tif,ROIs1868_summer/s2_142/ROIs1868_summer_s2_142_p355.tif
10,ROIs1970_fall/lc_79/ROIs1970_fall_lc_79_p409.tif,ROIs1970_fall/s1_79/ROIs1970_fall_s1_79_p409.tif,ROIs1970_fall/s2_79/ROIs1970_fall_s2_79_p409.tif
13,ROIs1970_fall/lc_140/ROIs1970_fall_lc_140_p419.tif,ROIs1970_fall/s1_140/ROIs1970_fall_s1_140_p419.tif,ROIs1970_fall/s2_140/ROIs1970_fall_s2_140_p419.tif
14,ROIs1970_fall/lc_109/ROIs1970_fall_lc_109_p767.tif,ROIs1970_fall/s1_109/ROIs1970_fall_s1_109_p767.tif,ROIs1970_fall/s2_109/ROIs1970_fall_s2_109_p767.tif
12,ROIs1158_spring/lc_103/ROIs1158_spring_lc_103_p86.tif,ROIs1158_spring/s1_103/ROIs1158_spring_s1_103_p86.tif,ROIs1158_spring/s2_103/ROIs1158_spring_s2_103_p86.tif
8,ROIs1158_spring/lc_115/ROIs1158_spring_lc_115_p813.tif,ROIs1158_spring/s1_115/ROIs1158_spring_s1_115_p813.tif,ROIs1158_spring/s2_115/ROIs1158_spring_s2_115_p813.tif
12,ROIs1970_fall/lc_133/ROIs1970_fall_lc_133_p852.tif,ROIs1970_fall/s1_133/ROIs1970_fall_s1_133_p852.tif,ROIs1970_fall/s2_133/ROIs1970_fall_s2_133_p852.tif
9,ROIs1970_fall/lc_149/ROIs1970_fall_lc_149_p205.tif,ROIs1970_fall/s1_149/ROIs1970_fall_s1_149_p205.tif,ROIs1970_fall/s2_149/ROIs1970_fall_s2_149_p205.tif
9,ROIs1970_fall/lc_28/ROIs1970_fall_lc_28_p785.tif,ROIs1970_fall/s1_28/ROIs1970_fall_s1_28_p785.tif,ROIs1970_fall/s2_28/ROIs1970_fall_s2_28_p785.tif
9,ROIs1868_summer/lc_124/ROIs1868_summer_lc_124_p183.tif,ROIs1868_summer/s1_124/ROIs1868_summer_s1_124_p183.tif,ROIs1868_summer/s2_124/ROIs1868_summer_s2_124_p183.tif
12,ROIs1868_summer/lc_31/ROIs1868_summer_lc_31_p228.tif,ROIs1868_summer/s1_31/ROIs1868_summer_s1_31_p228.tif,ROIs1868_summer/s2_31/ROIs1868_summer_s2_31_p228.tif
